9.98,9.97,9.96,9.98,9.97,9.97,0.00,57.46,57.53,57.41,99011.00,H,-0.20,0.00,-0.98,0.01,-1.17,52719.00,6159.00,6631.40
9.98,9.98,9.97,10.00,9.99,9.96,0.00,57.49,57.54,57.42,99007.00,H,0.00,0.00,0.98,0.00,0.98,52737.00,6159.00,6630.36
9.98,9.97,9.96,9.97,10.00,9.96,0.00,57.47,57.54,57.42,99013.00,H,-0.16,0.00,-0.78,0.01,-0.94,52722.00,6156.00,6631.93
9.98,9.98,9.96,9.98,9.99,9.98,0.00,57.48,57.54,57.41,99012.00,H,-0.04,0.00,0.59,0.00,0.55,52749.00,6156.00,6629.83
9.98,9.98,9.97,9.99,9.99,9.98,0.00,57.50,57.51,57.40,99009.00,H,0.04,0.00,0.39,-0.00,0.43,52730.00,6160.00,6631.93
9.98,9.98,9.97,9.98,10.02,9.96,0.00,57.47,57.55,57.40,99010.00,H,0.00,0.00,-0.20,0.00,-0.19,52740.00,6159.00,6630.36
9.98,9.97,9.98,9.98,9.97,9.95,0.00,57.49,57.51,57.39,99010.00,H,-0.20,0.00,-0.98,0.01,-1.17,52736.00,6157.00,6630.88
9.98,9.98,9.96,9.98,10.00,9.97,0.00,57.47,57.54,57.38,99012.00,H,-0.04,0.00,0.78,0.00,0.74,52749.00,6158.00,6630.88
9.98,9.98,9.97,9.98,10.00,9.96,0.00,57.50,57.53,57.38,99012.00,H,-0.08,0.00,-0.20,0.00,-0.27,52730.00,6159.00,6630.88
9.98,9.97,9.97,9.98,9.96,9.97,0.00,57.48,57.49,57.37,99011.00,H,-0.23,0.00,-0.78,0.01,-1.02,52735.00,6157.00,6631.93
9.98,9.98,9.98,9.99,9.99,9.95,0.00,57.49,57.53,57.37,99012.00,H,-0.08,0.00,0.78,0.00,0.70,52731.00,6158.00,6631.40
9.98,9.99,9.98,10.00,10.01,9.96,0.00,57.46,57.51,57.36,99008.00,H,0.12,0.00,0.98,-0.01,1.10,52749.00,6159.00,6629.83
9.98,9.97,9.97,9.98,10.01,9.95,0.00,57.49,57.50,57.36,99010.00,H,-0.12,0.00,-1.17,0.01,-1.29,52758.00,6156.00,6631.40
9.98,9.97,9.96,9.98,9.98,9.96,0.00,57.47,57.51,57.36,99008.00,H,-0.16,0.00,-0.20,0.01,-0.35,52743.00,6157.00,6630.88
9.98,9.98,9.96,9.98,10.00,9.96,0.00,57.49,57.51,57.34,99010.00,H,-0.08,0.00,0.39,0.00,0.31,52737.00,6158.00,6630.36
9.98,9.98,9.98,9.98,10.00,9.97,0.00,57.47,57.53,57.34,99008.00,H,0.04,0.00,0.59,-0.00,0.63,52742.00,6155.00,6630.88
9.98,9.98,9.96,9.99,10.00,9.97,0.00,57.47,57.52,57.34,99011.00,H,0.00,0.00,-0.20,0.00,-0.19,52760.00,6157.00,6630.88
9.98,9.97,9.95,9.98,9.98,9.98,0.00,57.44,57.50,57.33,99012.00,H,-0.12,0.00,-0.59,0.01,-0.70,52753.00,6156.00,6630.36
9.98,9.98,9.98,9.98,9.99,9.95,0.00,57.47,57.50,57.33,99010.00,H,-0.08,0.00,0.20,0.00,0.12,52731.00,6157.00,6630.88
9.98,9.97,9.97,9.98,9.98,9.95,0.00,57.46,57.51,57.32,99010.00,H,-0.16,0.00,-0.39,0.01,-0.55,52753.00,6155.00,6630.36
9.72,9.97,9.95,9.98,9.98,9.97,0.00,57.48,57.51,57.32,99010.00,D,5.04,0.49,26.00,-0.25,31.53,52753.00,6156.00,6629.83
